Company.name,Company Business,Category,Company Revenue,Competitor count (cap at 10),Competitor Revenue in Total,HHI,crawl_tried,potential crawl failing point,notes,competitors revenue 1,competitors revenue 2,competitors revenue 3,competitors revenue 4,competitors revenue 5,competitors revenue 6,competitors revenue 7,competitors revenue 8,competitors revenue 9,competitors revenue 10
customerio,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
citygro,,,1.7,10,123.4,0.3551671851966868,0,0,,40000000.0,20000000.0,97000000.0,55000000.0,20000000.0,50000000.0,17000000.0,200000000.0,705000000.0,30000000.0
petlist,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
betterdoctor,,,4.0,10,1221.9,0.4509373546846568,0,0,,249000000.0,1135000000.0,10000000.0,10000000.0,50000000.0,558000000.0,7818000000.0,2229000000.0,80000000.0,80000000.0
careviewcommunications,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phishme,,,69.0,10,277.2,0.1461886601781294,0,0,,90000000.0,150000000.0,62000000.0,685000000.0,10000000.0,305000000.0,140000000.0,420000000.0,269000000.0,641000000.0
mosaicstoragesystems,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wittlebee,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gagasportsentertainment,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gridium,,,4.2,10,395.9,0.6969566656074047,0,0,,54000000.0,46000000.0,3327000000.0,14000000.0,57000000.0,50000000.0,50000000.0,260000000.0,53000000.0,48000000.0
thelevoleague,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zyomyx,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reqwip,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12society,,,1.0,6,11965.4,0.6436175523314459,0,0,,7500000000.0,10000000.0,30000000.0,114000000.0,18000000000.0,94000000000.0,0.0,0.0,0.0,0.0
telesigncorporation,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sonicnotify,,,37.1,10,494404.4,0.15084811970612144,0,0,,796000000000.0,401000000000.0,585000000000.0,405000000000.0,388000000000.0,44000000.0,264000000000.0,872000000000.0,1185000000000.0,48000000000.0
khanacademy,,,25.1,10,1037.6,0.35837456518184313,0,0,,1800000000.0,14000000.0,1400000000.0,675000000.0,280000000.0,117000000.0,30000000.0,5885000000.0,165000000.0,10000000.0
sunglass,,,1.0,3,122.6,0.4492817942836795,0,0,,60000000.0,545000000.0,621000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
centup,,,1.0,5,10.5,0.18714555765595464,0,0,,20000000.0,25000000.0,25000000.0,25000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0
buildzoom,,,8.2,9,882.3,0.3603443926328224,0,0,,31000000.0,100000000.0,122000000.0,134000000.0,10000000.0,1072000000.0,4270000000.0,61000000.0,3023000000.0,0.0
stylehaul,,,6.5,10,122.3,0.3644884938852668,0,0,,30000000.0,50000000.0,10000000.0,36000000.0,10000000.0,79000000.0,750000000.0,48000000.0,140000000.0,70000000.0
edoome,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sverve,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cosmiccart,,,1.6,9,321.3,0.3148252601247156,0,0,,16000000.0,17000000.0,30000000.0,522000000.0,25000000.0,63000000.0,100000000.0,1312000000.0,1128000000.0,0.0
readysolar,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cask,,,17.2,9,356.8,0.18353041265120534,0,0,,210000000.0,126000000.0,109000000.0,700000000.0,40000000.0,450000000.0,60000000.0,1020000000.0,853000000.0,0.0
autobike,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beyondtrust,,,108.1,10,354025.8,0.6231320792299035,0,0,,305000000.0,745000000.0,3146000000.0,501000000.0,150000000.0,872000000000.0,2789000000.0,2291000000.0,2331000000.0,2656000000000.0
referralbonus,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
launchgram,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brit,,,5.0,10,71419.3,0.9937315826801846,0,0,,200000000.0,760000000.0,200000000.0,770000000.0,120000000.0,49000000.0,10000000.0,712000000000.0,40000000.0,44000000.0
recoengine,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
selfspark,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goodsie,,,1.0,10,666.2,0.6118185038300294,0,0,,30000000.0,36000000.0,50000000.0,60000000.0,110000000.0,24000000.0,862000000.0,161000000.0,190000000.0,5139000000.0
uberlabs,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cambriangenomics,,,1.0,8,144.4,0.568349135052192,0,0,,20000000.0,120000000.0,30000000.0,30000000.0,80000000.0,30000000.0,1084000000.0,50000000.0,0.0,0.0
apisphere,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bitium,,,10.0,10,41005.7,0.5841330805705593,0,0,,335000000.0,745000000.0,663000000.0,110000000.0,2204000000.0,309000000000.0,22000000000.0,11000000000.0,40000000000.0,24000000000.0
xlhybrids,,,13.2,10,247.8,0.35558491507758255,0,0,,75000000.0,1500000000.0,100000000.0,216000000.0,90000000.0,20000000.0,100000000.0,55000000.0,63000000.0,259000000.0
kuratur,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
curioushat,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medallia,,,283.8,10,1107.9,0.2233381752169135,0,0,,641000000.0,108000000.0,520000000.0,5389000000.0,598000000.0,13000000.0,500000000.0,2000000000.0,690000000.0,620000000.0
soshowise,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
accellion,,,16.5,10,725.0,0.4857135374205028,0,0,,150000000.0,120000000.0,74000000.0,180000000.0,107000000.0,1431000000.0,80000000.0,4952000000.0,120000000.0,36000000.0
dyn,,,30.0,10,10043.1,0.3113671637195234,0,0,,100000000.0,233000000.0,12000000000.0,7714000000.0,27000000000.0,47000000000.0,3583000000.0,2130000000.0,559000000.0,112000000.0
trxsystems,,,5.6,10,37.2,0.11355795265962093,0,0,,50000000.0,50000000.0,46000000.0,40000000.0,40000000.0,15000000.0,30000000.0,14000000.0,10000000.0,77000000.0
growthspark,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daemoniclabs,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
narrable,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prognosishealthinformationsystems,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
droisys,,,21.9,9,151.8,0.18174089684734265,0,0,,96000000.0,55000000.0,500000000.0,157000000.0,55000000.0,435000000.0,24000000.0,125000000.0,71000000.0,0.0
socialgrowthtechnologies,,,31.0,3,8.2,0.6497943565181175,0,0,,10000000.0,13000000.0,59000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
innovationandchoice,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nologymedia,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
replayful,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plaid,,,6.0,9,108.3,0.1796664087155335,0,0,,346000000.0,249000000.0,38000000.0,20000000.0,37000000.0,44000000.0,139000000.0,143000000.0,67000000.0,0.0
pietzo,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neahpowersystems,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pingmd,,,7.9,10,977.6,0.19756423493265235,0,0,,260000000.0,123000000.0,1763000000.0,1311000000.0,300000000.0,1730000000.0,1061000000.0,26000000.0,3172000000.0,30000000.0
grandbankscapital,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nanoviricides,,,4.6,10,274.8,0.5565448816848046,0,0,,50000000.0,109000000.0,2058000000.0,30000000.0,10000000.0,15000000.0,250000000.0,55000000.0,161000000.0,10000000.0
semaconnect,,,1.0,10,209.4,0.220417564226749,0,0,,800000000.0,155000000.0,20000000.0,411000000.0,70000000.0,100000000.0,329000000.0,125000000.0,40000000.0,44000000.0
cumulusnetworks,,,15.0,10,3833.8,0.47888268284016733,0,0,,360000000.0,200000000.0,163000000.0,122000000.0,100000000.0,10000000.0,12000000.0,22000000000.0,15000000000.0,371000000.0
3dcartshoppingcartsoftware,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spansion,,,1300.0,10,387738.8,0.40439382442428845,0,0,,54000000000.0,299000000000.0,4560000000.0,5950000000.0,362000000000.0,8560000000.0,115000000000.0,2320000000000.0,708000000000.0,318000000.0
propertyware,,,73.3,10,968.4,0.440998561944453,0,0,,1776000000.0,365000000.0,107000000.0,375000000.0,50000000.0,6620000000.0,157000000.0,34000000.0,150000000.0,50000000.0
fisherinvestments,,,300.0,10,589.0,0.360829004923316,0,0,,150000000.0,300000000.0,182000000.0,220000000.0,120000000.0,76000000.0,100000000.0,157000000.0,200000000.0,4385000000.0
borderstylo,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unmetric,,,5.8,10,357.5,0.23127440914775702,0,0,,110000000.0,60000000.0,380000000.0,270000000.0,1500000000.0,316000000.0,659000000.0,47000000.0,153000000.0,80000000.0
intellectualventures,,,2000.0,10,171292.2,0.18681588959621687,0,0,,388000000000.0,88000000000.0,23000000000.0,405000000000.0,67000000000.0,264000000000.0,20000000000.0,8922000000.0,401000000000.0,48000000000.0
automd,,,8.5,9,40.8,0.12023501433867245,0,0,,58000000.0,22000000.0,20000000.0,52000000.0,44000000.0,33000000.0,50000000.0,89000000.0,40000000.0,0.0
endplay,,,4.3,10,101.3,0.12548962637741046,0,0,,95000000.0,89000000.0,212000000.0,75000000.0,10000000.0,115000000.0,150000000.0,100000000.0,157000000.0,10000000.0
americanreadingcompany,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meteorentertainment,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
predilytics,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toptal,,,15.0,8,1280.9,0.5843957187394857,0,0,,2565000000.0,10000000.0,50000000.0,54000000.0,136000000.0,100000000.0,9560000000.0,334000000.0,0.0,0.0
worcesterpolytechnicinstitute,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
skytree,,,8.0,10,153.7,0.2193427210654881,0,0,,150000000.0,49000000.0,10000000.0,370000000.0,215000000.0,10000000.0,67000000.0,593000000.0,30000000.0,43000000.0
circleup,,,4.1,10,37.7,0.10166891783613012,0,0,,42000000.0,39000000.0,65000000.0,20000000.0,41000000.0,16000000.0,50000000.0,30000000.0,44000000.0,30000000.0
kippt,,,1.0,10,624.5,0.6471634714610407,0,0,,100000000.0,115000000.0,80000000.0,100000000.0,266000000.0,60000000.0,450000000.0,5000000000.0,15000000.0,59000000.0
consultadoctor,,,19.2,10,301.0,0.2228959024282528,0,0,,10000000.0,10000000.0,167000000.0,1000000000.0,1000000000.0,400000000.0,200000000.0,25000000.0,91000000.0,107000000.0
antssoftware,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cloudone,,,12.0,10,6479.1,0.8556250203739505,0,0,,207000000.0,1033000000.0,50000000.0,442000000.0,634000000.0,110000000.0,1798000000.0,359000000.0,158000000.0,60000000000.0
plyfe,,,1.0,10,598.5,0.29913176187273105,0,0,,112000000.0,250000000.0,30000000.0,10000000.0,50000000.0,589000000.0,1937000000.0,350000000.0,120000000.0,2537000000.0
thebaycitizen,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
davidcorporation,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
naughtydog,,,40.0,10,29299.5,0.17399753538792873,0,0,,70000000000.0,19000000000.0,53000000000.0,72000000000.0,1350000000.0,6217000000.0,25000000000.0,23000000000.0,428000000.0,23000000000.0
genesismedia,,,7.1,9,137.8,0.17715318291427753,0,0,,185000000.0,100000000.0,70000000.0,510000000.0,50000000.0,150000000.0,106000000.0,107000000.0,100000000.0,0.0
anonymizer,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anaplan,,,248.1,10,1335.9,0.5995566300632588,0,0,,120000000.0,301000000.0,129000000.0,300000000.0,200000000.0,85000000.0,100000000.0,52000000.0,72000000.0,12000000000.0
gnshealthcare,,,15.0,10,566.0,0.33233637772136,0,0,,21000000.0,85000000.0,45000000.0,100000000.0,200000000.0,1204000000.0,900000000.0,60000000.0,67000000.0,2978000000.0
veruta,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thuuz,,,5.8,10,69.9,0.15348600206963103,0,0,,200000000.0,47000000.0,20000000.0,85000000.0,20000000.0,157000000.0,10000000.0,78000000.0,50000000.0,32000000.0
hartventures,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
commuteradvertising,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
figure8surgical,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
monetsoftware,,,12.5,10,442.3,0.31037979329640486,0,0,,50000000.0,10000000.0,432000000.0,150000000.0,142000000.0,220000000.0,418000000.0,2373000000.0,560000000.0,68000000.0
transoniccombustion,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
polarispartners,,,78.5,8,26639.4,0.4730242596746263,0,0,,74000000.0,3000000000.0,100000000.0,120000000.0,114000000000.0,144000000000.0,100000000.0,5000000000.0,0.0,0.0
edenparkillumination,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
telenav,,,106.2,9,4633.7,0.5231358817846398,0,0,,8752000000.0,2790000000.0,198000000.0,100000000.0,20000000.0,377000000.0,600000000.0,500000000.0,33000000000.0,0.0
thanx,,,1.7,10,54.6,0.18742211383447593,0,0,,40000000.0,14000000.0,50000000.0,20000000.0,20000000.0,200000000.0,97000000.0,55000000.0,12000000.0,38000000.0
theapphouse,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nextstepliving,,,25.0,10,83.0,0.15185699588477367,0,0,,10000000.0,30000000.0,100000000.0,120000000.0,32000000.0,13000000.0,73000000.0,200000000.0,200000000.0,52000000.0
techranchaustin,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
polsense,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spool,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
booktrack,,,3.3,10,275.5,0.28276879390871723,0,0,,58000000.0,160000000.0,290000000.0,80000000.0,93000000.0,617000000.0,90000000.0,49000000.0,1295000000.0,23000000.0
giggle,,,5.0,9,59.4,0.15607036765556884,0,0,,50000000.0,50000000.0,80000000.0,20000000.0,200000000.0,44000000.0,26000000.0,54000000.0,70000000.0,0.0
esosolutions,,,14.1,10,1283.6,0.6114421654558406,0,0,,120000000.0,25000000.0,90000000.0,200000000.0,10000000000.0,150000000.0,201000000.0,100000000.0,300000000.0,1650000000.0
pramata,,,9.3,10,488.1,0.30817929146317585,0,0,,2242000000.0,245000000.0,157000000.0,80000000.0,131000000.0,250000000.0,160000000.0,1546000000.0,20000000.0,50000000.0
gazillionentertainment,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gravityventures,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fabricly,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
winstonpharmaceuticals,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spotdock,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truckingoffice,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
surgeaccelerator,,,5.7,10,97.7,0.15271859298362447,0,0,,44000000.0,302000000.0,158000000.0,69000000.0,101000000.0,100000000.0,50000000.0,117000000.0,26000000.0,10000000.0
azimadli,,,16.9,9,36248.2,0.990918619070568,0,0,,221000000.0,249000000.0,10000000.0,75000000.0,137000000.0,320000000.0,350000000.0,120000000.0,361000000000.0,0.0
fobo,,,4.4,8,72.2,0.39598402061504273,0,0,,20000000.0,44000000.0,35000000.0,30000000.0,30000000.0,468000000.0,75000000.0,20000000.0,0.0,0.0
catalystsecure,,,23.8,9,602.9,0.2770435883998206,0,0,,164000000.0,2800000000.0,1560000000.0,539000000.0,17000000.0,258000000.0,300000000.0,198000000.0,193000000.0,0.0
netelement,,,62.8,10,17513.4,0.7855012247764558,0,0,,120000000.0,100000000.0,15000000000.0,85000000.0,200000000.0,492000000.0,140000000.0,155000000000.0,100000000.0,3897000000.0
eroi,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resumesponge,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nanolumens,,,28.9,10,388710.0,0.41481582092055486,0,0,,150000000.0,20000000.0,600000000000.0,30000000.0,34000000000.0,2320000000000.0,900000000.0,695000000000.0,35000000000.0,202000000000.0
videoreadr,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kuehnleagrosystems,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tetrisonline,,,8.0,6,65.5,0.34463232912212505,0,0,,100000000.0,403000000.0,49000000.0,30000000.0,10000000.0,63000000.0,0.0,0.0,0.0,0.0
omidyartechnologyventures,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
collagecom,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legalsifter,,,2.2,9,40.4,0.1954087592849743,0,0,,157000000.0,50000000.0,10000000.0,27000000.0,20000000.0,50000000.0,10000000.0,20000000.0,60000000.0,0.0
clevelexecuitvesreachtheunreachable,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bisresearch,,,9.5,9,169.0,0.17449897606101264,0,0,,415000000.0,225000000.0,157000000.0,50000000.0,80000000.0,263000000.0,10000000.0,470000000.0,20000000.0,0.0
papumba,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jdlab,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investfeedcom,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
opentest,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
creditera,,,4.0,10,1298.7,0.4249480572584074,0,0,,200000000.0,50000000.0,430000000.0,50000000.0,90000000.0,6948000000.0,12000000.0,20000000.0,341000000.0,4846000000.0
potentialabs,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onpatient,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fitnet,,,3.1,8,290.6,0.6207475357261312,0,0,,10000000.0,35000000.0,30000000.0,2289000000.0,120000000.0,300000000.0,61000000.0,61000000.0,0.0,0.0
augurysystems,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
agilebio,,,4.5,1,1.0,0.7024793388429752,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tellspec,,,9.5,9,56.0,0.2545422760911369,0,0,,50000000.0,41000000.0,17000000.0,37000000.0,301000000.0,36000000.0,38000000.0,10000000.0,30000000.0,0.0
enlabdevelopmentstudio,,,,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chefsforseniors,,,,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
silktours,,,,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
petglad,,,,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
evolvtechnologies,,,,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webee,,,,,,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
klhe,,,,,,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tvamediagroup,,,,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vroomcom,,,,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
castifi,,,,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sparkfinance,,,,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
savalabs,,,,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
itmmobile,,,,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saviantconsulting,,,3.5,10,277.0,0.546116846349624,0,0,,70000000.0,49000000.0,43000000.0,38000000.0,2049000000.0,28000000.0,214000000.0,190000000.0,45000000.0,44000000.0
turbotenant,,,2.0,10,1161.7,0.5375204782693139,0,0,,34000000.0,50000000.0,365000000.0,107000000.0,1776000000.0,733000000.0,150000000.0,50000000.0,50000000.0,8302000000.0
bizmo,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
girnarsoft,,,5.0,9,458.9,0.6056017008296484,0,0,,62000000.0,274000000.0,160000000.0,70000000.0,11000000.0,71000000.0,324000000.0,3579000000.0,38000000.0,0.0
traknprotect,,,1.4,10,827.8,0.2526284931872798,0,0,,48000000.0,84000000.0,1763000000.0,123000000.0,1730000000.0,1061000000.0,14000000.0,50000000.0,3172000000.0,233000000.0
gandainnovativesolutions,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
loanly,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rentlogic,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
edifa,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
socialix,,,2.0,8,35.3,0.20079925824235062,0,0,,140000000.0,18000000.0,62000000.0,25000000.0,38000000.0,20000000.0,20000000.0,30000000.0,0.0,0.0
edusontv,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cinescout,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tiinkk,,,1.0,9,513.1,0.6957952251090347,0,0,,80000000.0,46000000.0,50000000.0,10000000.0,4270000000.0,278000000.0,100000000.0,233000000.0,64000000.0,0.0
resectechnologies,,,11.4,10,1546.9,0.31768927341559666,0,0,,600000000.0,641000000.0,960000000.0,240000000.0,2137000000.0,134000000.0,100000000.0,2000000000.0,500000000.0,8157000000.0
june,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beatgasm,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blockstack,,,1.0,9,50.7,0.18372997018208756,0,0,,110000000.0,40000000.0,90000000.0,22000000.0,30000000.0,10000000.0,10000000.0,40000000.0,155000000.0,0.0
outerplaces,,,5.8,9,49.6,0.21940856781660129,0,0,,60000000.0,60000000.0,10000000.0,226000000.0,50000000.0,50000000.0,20000000.0,10000000.0,10000000.0,0.0
votifysocialvotingapp,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
showoffcom,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mysalespeep,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
designerthemescom,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buhz,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dormillo,,,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hopin,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kairoswatches,,,1.0,6,187.2,0.8784293508274034,0,0,,44000000.0,20000000.0,10000000.0,1763000000.0,15000000.0,20000000.0,0.0,0.0,0.0,0.0
ultradia,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cooperatize,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
