Company.name,owler corrrectionn,Company Business,Category,Company Revenue,Competitor count (cap at 10),Competitor Revenue in Total,HHI,crawl_tried,potential crawl failing point,notes,competitors revenue 1,competitors revenue 2,competitors revenue 3,competitors revenue 4,competitors revenue 5,competitors revenue 6,competitors revenue 7,competitors revenue 8,competitors revenue 9,competitors revenue 10
retentionscience,,"Retention Science, the global leader in Retention Marketing, is the best way to target, engage and retain your customers.","CRM, Marketing Automation, Predictive Analytics",9.5,10,58.1,0.137969137,0,0,,3,4,15,4.4,2,5,9.4,5.8,5.1,4.4
brewbit,,"BrewBit is a system of integrate with mobile and online services to track, analyze and provide customized feedback for brewing needs.","Hardware, Software",2.5,8,109.4,0.192001243,0,0,,5.8,24.8,3,26.4,5.8,1,22.1,20.5,0,0
dwllr,,DWLLR is a business management system providing end-to-end solutions to real estate professionals in managing sales procedures.,"CRM, Real Estate, Software",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
mydrugcosts,,myDrugCosts is a software platform that helps self-insured companies and their employees reduce their prescription drug costs and more.,"Enterprise Software, mHealth",14.8,8,111.8,0.172074462,0,0,,32.5,7.6,20.2,12,6.7,8.8,18.1,5.9,0,0
gnubio,,GnuBIO is a developer of scalable DNA sequencing technology for the diagnostic and applied markets.,"Biotechnology, Genetics, Health Care, Medical Device",5.5,10,24591.8,0.984482496,0,0,,5,5,9.5,84,5,3.7,24400,71,5,3.6
kahuna,,Kahuna helps the world's leading digital marketplace brands deliver highly personalized experiences to every buyer and seller,"Analytics, Classifieds, E-Commerce, Marketing Automation, Marketplace, Mobile, Software",6.4,10,121.3,0.264499932,0,0,,11,1.8,8.3,1.7,52.5,3.5,13,27.5,1,1
businessexchange,,A networking platform for B2B companies with built in reputation system,"B2B, Lead Generation, Reputation",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
contrailsystems,,Contrail Systems is a startup focused on software-defined networking (SDN) by developing an open-source network virtualization platform.,"Computer, Professional Networking, Software",1,10,1329.8,0.691819945,0,0,,16.3,12.3,9.6,55.6,7,6.5,15.8,10,96.7,1100
naturebox,,NatureBox is an online delivery service that home-delivers all-natural snack foods to their consumers on a monthly basis.,"E-Commerce, Food and Beverage, Internet, Retail",50,9,240.8,0.269871124,0,0,,2,5.1,80,3,3.1,12,77.6,55,3,0
reviewtrackers,,ReviewTrackers is online review management software that provides tools for business reviews.,"Enterprise Software, Reputation",2,10,557.8,0.343828859,0,0,,3.7,2.3,20.8,29.5,8.5,283.8,50,5,150,4.2
parkenewyork,,Parke New York is an online premium denim brand producing technologically advanced denims.,"E-Commerce, Fashion, Textiles",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
littleblackbag,,Little Black Bag is a social shopping site where shoppers buy a mystery bag of fashion products for their use or for trading with friends.,"E-Commerce, Shopping, Social Network",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
itapp,,Build hybrid cloud while keeping data private and secure,"Cloud Computing, Cloud Management, Network Security",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
yushino,,Yushino offers a social crossword game using numbers for iOS devices.,"Gaming, iOS, Social",1,1,34.4,0.94509879,0,0,,34.4,0,0,0,0,0,0,0,0,0
spindle,,Spindle is a geo-restricted mobile app that provides information and updates on public events and places shared in Facebook and Twitter.,"Events, Location Based Services, Mobile",1,10,153.5,0.163303165,0,0,,20,4.1,8.5,10,12,20,49.2,10,9.7,10
opbandit,,Content optimization for publishers.,"Predictive Analytics, Publishing, Software",1,10,191.4,0.172648548,0,0,,5,38,45.7,39.6,1.5,9.6,26.1,4.7,20,1.2
hunome,,Hunome helps human-centric individuals make sense of how humanity works by connecting their perspectives and engaging on shared mind-maps,"Collaboration, Crowdsourcing, Knowledge Management, Social Media",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
clinicast,,"CliniCast enables value-based, patient-centered oncology care and helps healthcare organizations improve outcomes.","Analytics, Big Data, Health Care, Software",25.2,6,76.9,0.299351834,0,0,,16.6,10,1,1.2,13.2,34.9,0,0,0,0
messageme,,MessageMe is a mobile messenger application enabling users to personalize their messages and connect with others.,"Application Performance Management, Messaging, Mobile",1.8,9,1872.6,0.828012933,0,0,,5,7.4,24.1,112.5,2,1,9.4,1700,11.2,0
layervault,,LayerVault is version control for designers. LayerVault also operates Designer News.,"Enterprise Software, Software",1,10,263.4,0.306870208,0,0,,3.6,4.4,14,18.8,6,23,5,6,50,132.6
virtualu,,Website and twitter are both down.,"E-Commerce, Fashion, Health Care, Mobile",1.9,9,74.1,0.24642448,0,0,,1,1,17.5,1,3,5.7,27.7,2,15.2,0
nomiku,,Nomiku creates tools that enable everyone to cook the best food possible.,"Hardware, Software",1,10,741.3,0.81343864,0,0,,2.4,5,5,3.9,667.6,30.1,1,17,3,6.3
gradientx,,Gradient X is a programmatic marketing platform enabling advertisers to capitalize on the potential of mobile media.,"Advertising, Marketing, Mobile",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
blendlabs,,Blend's white-label SaaS platform delivers speed and efficiency to the consumer lending ecosystem.,"Enterprise, Enterprise Software, Financial Services, FinTech, Home Services, SaaS",4,9,246.1,0.558921698,0,0,,2,20,31.4,180,1.4,2,7.3,1,1,0
smallknot,,"People invest in the small businesses in their community in exchange for goods, services, special perks and benefits.","Finance, Internet, Small and Medium Businesses",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
buildingconnected,,Buildingconnected provides builders with cloud-based bid procurement services.,"Analytics, Construction, Database, Software",5,10,840.8,0.795715913,0,0,,3.2,46,16,4.4,1,8,2,1.9,748.3,10
vertascale,,Vertascale is building the leading business intelligence platform for Hadoop.,"Analytics, Big Data, Business Intelligence, Enterprise Software, Search Engine",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
myvr,,"MyVR is a cloud-based, multi-channel management platform for vacation rental businesses.","Rental, Software, Vacation Rental",1.3,10,3378.4,0.70891001,0,0,,12.1,4,12,6.6,27.5,500,7.5,2800,2.7,6
ethicalelectric,,,,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
hansenmedical,,Hansen Medical designs and manufactures medical robotics for the accurate positioning and control of catheter-based technologies.,"Health Care, Medical, Medical Device",15,8,10191.1,0.643462764,0,0,,40,10,24.1,72,5,2100,40,7900,0,0
quickcue,,Quickcue helps restaurants deliver exceptional hospitality to guests on their visits through an iPad-based platform.,"Developer APIs, Hospitality, Restaurants",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
onejackson,,"One Jackson is an e-commerce startup that offers crowd-sourced, indie designs for children's clothing.","Crowdsourcing, E-Commerce, Wearables",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
cashsquare,,Cashsquare is a location-based gaming application with board game features for mobile phones.,"Apps, Casual Games, iOS, Location Based Services, Mobile",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
pulseio,,Pulse.io provides a mobile app performance service that helps developers identify issues slowing down their production apps.,"Apps, Mobile",1,10,495.9,0.809845858,0,0,,3.3,4.4,5,3.2,21.9,5,4.5,1,445.6,2
friendsignia,,Friendsignia is a relationship management tool that filters data from social networks to display the most relevant connections.,"Contact Management, Social Media",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
archivesocial,,ArchiveSocial is a social media archiving solution for business compliance and legal protection activities in enterprises.,"Enterprise Software, GovTech, Social Media",1.2,10,1948.4,0.402045743,0,0,,49.1,5,85,5.7,717,4.9,62,8,999.2,12.5
wedidit,wedid,Aggregates donor data so that nonprofits can automate their prospect research.,"Crowdfunding, Machine Learning, SaaS",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
educlipper,,"eduClipper is a social web resource that enables educators and students to collect, share, organize, and discuss educational content.","Education, Knowledge Management, Social",10.8,10,78.4,0.236776343,0,0,,3.3,3.9,10,5.9,4.8,2.3,7.8,1.6,4.4,34.4
markerly,,Markerly is a technology company specializing in influencer identification and tracking.,"Advertising, Enterprise Software",1,10,65.3,0.164145222,0,0,,3,9.1,5.5,3,18.1,3,2,5.1,14,2.5
invoiced,,Put your billing on autopilot.,"Billing, Developer APIs, FinTech, Payments, SaaS, Software",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
fetchtechnologies,,Fetch Technologies offers artificial intelligence-based web integration solutions.,"Analytics, Artificial Intelligence, Business Intelligence, Data Integration, Software",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
boulderionics,,Boulder Ionics produces ionic liquids and ionic liquid-based electrolytes for demanding electrochemical applications.,"Chemical, Energy Storage, Manufacturing",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
carelinx,,"CareLinx, a nationwide, tech-enabled caregiver marketplace.","Elder Care, Elderly, Health Care, Internet",1,8,232027.8,0.999760393,0,0,,1.5,2.2,5,1,15,1.1,2,232000,0,0
sociablenow,,We help companies merge social media with unified communications. Also check our profile here http://angel.co/sociablenow,"Audio, Email, Printing, QR Codes, Social Media, Software, VoIP",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
liveexercise,,LiveExercise provides video-based home workout programs for individuals to look and feel better.,"Fitness, Health Care, Social Media",1,1,38.2,0.950281133,0,0,,38.2,0,0,0,0,0,0,0,0,0
nearpod,,Nearpod is a mobile app that enables teachers to create and share interactive multimedia presentations with their students.,"Education, Mobile Apps, Skill Assessment, Virtual Reality",5.6,9,289,0.310958442,0,0,,4,8.9,28,5,29.9,140,67.5,3.5,2.2,0
classbadgescom,,ClassBadges empowers teachers to motivate their students by attaching badges to key learning objectives.,"E-Learning, Education, Online Portals",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
crowdstrike,,CrowdStrike is a cybersecurity technology firm pioneering cloud delivered next-generation endpoint protection and services.,"Cyber Security, Machine Learning, Network Security, SaaS, Security",64.1,10,1496.4,0.346375469,0,0,,60,24,213.7,96,50,5.9,815.7,220.4,8,2.7
unboundtechnologies,playunbound,"UNBOUND Technologies offers a platform that allows users to identify, target and analyze social media users, communities and influencers.",Advertising,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
divshot,,Divshot is an HTML5 web hosting platform tailored for performance and developer productivity.,"Internet, Software, Twitter, Web Hosting",4.4,7,107.2,0.284779461,0,0,,3,1.1,45.5,7.3,30.8,10,9.5,0,0,0
locomobi,,"LocoMobi is reinventing parking technology. LocoMobi is the only provider of unified physical, mobile and cloud-based parking technology.","Cloud Data Services, Information Technology, Mobile",8,9,36.8,0.13892663,0,0,,6,3,8.3,5,3,5,1.5,3,2,0
citybot,,Citybot is the developer of Itinerary Engine a mobile tool that enables travelers to create intra-day itineraries.,"Food and Beverage, Mobile, Travel",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
whimseybox,,Whimseybox is an e-commerce platform providing handmade products and crafts.,"Advertising, Art, DIY, E-Commerce, Fashion, Handmade, Internet, Social Media",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
tailorednation,,We deliver premium quality tailored suits at off-the-rack prices.,"E-Commerce, Fashion, Men's",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
premise,,"Premise is a data and analytics platform powered by a global network of on-the-ground contributors, data science, and machine learning. ","Analytics, Big Data, Business Intelligence, Data Visualization, Enterprise Software, Information Services",3,10,1512.5,0.639912421,0,0,,92.5,113.2,5.5,31.3,13,34,1200,7.1,5,10.9
modulus,,Modulus is a scalable platform-as-a-service application for Node.js developers.,"Information Services, Information Technology, Software, Web Hosting",1,9,225.1,0.296459582,0,0,,3.1,1,2.4,65.9,5,97.9,18.9,25.9,5,0
opengov,,"OpenGov is a complete cloud solution for public sector budgeting, performance management, and citizen engagement.","Analytics, Data Visualization, Enterprise Software, GovTech, SaaS",3,10,1028.1,0.829418645,0,0,,6,2,4.4,5.1,37.1,4.5,16,935.3,7.1,10.6
bzzhive,,bizHive offers small businesses with advisory services that focus on increasing their profitability.,"Advertising, Small and Medium Businesses",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
likehack,,LikeHack is a social media publishing company that helps businesses create relevant content.,"Analytics, Content, News, Personalization, Social Media",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
thinkbiganalytics,,Think Big Analytics provides data science and engineering services for big data applications.,"Analytics, Big Data, Consulting, Software",10,10,1565.2,0.216250291,0,0,,99.4,434.7,42.7,3.2,8.5,63.2,365.7,102,424.8,21
toodalu,,Toodalu builds custom mobile applications with integrated loyalty programs.,"Loyalty Programs, Mobile, Mobile Apps, Social Network",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
ministryofsupply,,"Ministry of Supply is inventing the future of apparel through fabric technology, engineering, and style.","E-Commerce, Fashion, Manufacturing, Retail",6,7,423.5,0.313659684,0,0,,5,87,12,21.4,97.3,4.4,196.4,0,0,0
chartiq,,"ChartIQ builds powerful, lightweight financial applications for capital market institutions, investment banks and retail brokerages.","FinTech, iOS, Software, Stock Exchanges, Web Development",4,9,40.8,0.141676278,0,0,,5,6,5,1,2.8,3,8,8,2,0
zignallabs,,Zignal Labs is a media intelligence software company that helps companies make informed business decisions about their brand.,"Big Data, Business Intelligence, Financial Services, Predictive Analytics, Public Relations, Real Time, Social Media Management",6,10,1382.2,0.324914664,0,0,,212.5,89.6,11.2,730.4,15.3,50,22.2,11,90,150
appmesh,appme,AppMesh is a mobile-only app built for the needs of individual sales reps and other customer-facing professionals.,"Enterprise Software, Mobile",1.8,10,109.6,0.252575723,0,0,,2,5.8,50,4,13.5,12,7.5,9,3,2.8
nitrousio,,Nitrous offers web applications development.,"Cloud Computing, Developer Tools, Enterprise Software, iOS, PaaS, Software, Web Development",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
labdoor,,"Labdoor is an online marketplace that tests and ranks supplements, providing consumers an easy way to research and buy the best products.","Information Services, Marketplace, Test and Measurement",7.5,9,52.9,0.363652931,0,0,,1,5.5,1,1,1.8,10,29.6,2,1,0
curioos,,The most vibrant marketplace for artist-designed products.,"Art, E-Commerce, Fashion, Marketplace, Printing",6.4,10,239.7,0.701837003,0,0,,2.3,1.8,6.7,2.2,3.7,15.1,1,3.3,200,3.6
apcera,,The Apcera cloud platform helps enterprises innovate at speed with full confidence and trust.,"Cloud Computing, Cloud Infrastructure, Cloud Security, Enterprise Software, Software",5,10,5184.1,0.794661971,0,0,,7,4600,65.9,3.2,54.5,5,2.2,434.7,9.1,2.5
ensighten,,Ensighten__ Customer Data Platform (CDP) helps global brands orchestrate smarter customer interactions across touch points.,"Advertising, E-Commerce, Enterprise Software, Marketing, SaaS",22.1,10,293.7,0.198122089,0,0,,44.4,88.1,4.4,26.1,2.6,69.4,40,15,2.7,1
busyevent,,"BusyEvent is a live event customer relationship management company (CRM) based in Missouri, United States.","CRM, Events, Lead Management, Mobile",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
metaresolver,,Metaresolver is a technology and data platform powering programmatic buying for mobile performance marketers.,"Advertising, Mobile",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
socraticlabs,,"Socratic Labs is an educational technology-focused startup accelerator, co-working community, and campus in New York City.","EdTech, Education",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
pinstantkarma,,"Rather than the gimmicks, love formulas, and pseudoscience that you find elsewhere, Pinstant Karma aims to put your interests into the",Social Media,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
buggl,,Buggl is a trip itinerary planning platform that connects travelers with local experts.,"Blogging Platforms, E-Commerce, File Sharing, Publishing, Travel",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
kermdingerstudios,,"The team behind Boondogl, the world's first platform agnostic video game marketplace. All your games. All your devices. One marketplace.","E-Commerce, Video Games",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
purefixcycles,,"Pure Fix Cycles is their celebration of bicycling for all that it offers: transportation, health, and righteous good times.","Cycling, Lifestyle, Retail, Transportation",6.7,9,4754.1,0.314198933,0,0,,5,9.5,3.4,1700,490,600,17.5,28.7,1900,0
