Company.name,owler corrrectionn,Company Business,Category,Company Revenue,Competitor count (cap at 10),Competitor Revenue in Total,HHI,crawl_tried,potential crawl failing point,notes,competitors revenue 1,competitors revenue 2,competitors revenue 3,competitors revenue 4,competitors revenue 5,competitors revenue 6,competitors revenue 7,competitors revenue 8,competitors revenue 9,competitors revenue 10
onejackson,,"One Jackson is an e-commerce startup that offers crowd-sourced, indie designs for children's clothing.","Crowdsourcing, E-Commerce, Wearables",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cashsquare,,Cashsquare is a location-based gaming application with board game features for mobile phones.,"Apps, Casual Games, iOS, Location Based Services, Mobile",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulseio,,Pulse.io provides a mobile app performance service that helps developers identify issues slowing down their production apps.,"Apps, Mobile",1.0,10,495.9,0.809845858,0,0,,3.3,4.4,5.0,3.2,21.9,5.0,4.5,1.0,445.6,2.0
friendsignia,,Friendsignia is a relationship management tool that filters data from social networks to display the most relevant connections.,"Contact Management, Social Media",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
archivesocial,,ArchiveSocial is a social media archiving solution for business compliance and legal protection activities in enterprises.,"Enterprise Software, GovTech, Social Media",1.2,10,1948.4,0.40204574299999996,0,0,,49.1,5.0,85.0,5.7,717.0,4.9,62.0,8.0,999.2,12.5
wedidit,wedid,Aggregates donor data so that nonprofits can automate their prospect research.,"Crowdfunding, Machine Learning, SaaS",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
educlipper,,"eduClipper is a social web resource that enables educators and students to collect, share, organize, and discuss educational content.","Education, Knowledge Management, Social",10.8,10,78.4,0.236776343,0,0,,3.3,3.9,10.0,5.9,4.8,2.3,7.8,1.6,4.4,34.4
markerly,,Markerly is a technology company specializing in influencer identification and tracking.,"Advertising, Enterprise Software",1.0,10,65.3,0.16414522199999998,0,0,,3.0,9.1,5.5,3.0,18.1,3.0,2.0,5.1,14.0,2.5
invoiced,,Put your billing on autopilot.,"Billing, Developer APIs, FinTech, Payments, SaaS, Software",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fetchtechnologies,,Fetch Technologies offers artificial intelligence-based web integration solutions.,"Analytics, Artificial Intelligence, Business Intelligence, Data Integration, Software",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boulderionics,,Boulder Ionics produces ionic liquids and ionic liquid-based electrolytes for demanding electrochemical applications.,"Chemical, Energy Storage, Manufacturing",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carelinx,,"CareLinx, a nationwide, tech-enabled caregiver marketplace.","Elder Care, Elderly, Health Care, Internet",1.0,8,232027.8,0.999760393,0,0,,1.5,2.2,5.0,1.0,15.0,1.1,2.0,232000.0,0.0,0.0
sociablenow,,We help companies merge social media with unified communications. Also check our profile here http://angel.co/sociablenow,"Audio, Email, Printing, QR Codes, Social Media, Software, VoIP",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
liveexercise,,LiveExercise provides video-based home workout programs for individuals to look and feel better.,"Fitness, Health Care, Social Media",1.0,1,38.2,0.950281133,0,0,,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nearpod,,Nearpod is a mobile app that enables teachers to create and share interactive multimedia presentations with their students.,"Education, Mobile Apps, Skill Assessment, Virtual Reality",5.6,9,289.0,0.310958442,0,0,,4.0,8.9,28.0,5.0,29.9,140.0,67.5,3.5,2.2,0.0
classbadgescom,,ClassBadges empowers teachers to motivate their students by attaching badges to key learning objectives.,"E-Learning, Education, Online Portals",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crowdstrike,,CrowdStrike is a cybersecurity technology firm pioneering cloud delivered next-generation endpoint protection and services.,"Cyber Security, Machine Learning, Network Security, SaaS, Security",64.1,10,1496.4,0.346375469,0,0,,60.0,24.0,213.7,96.0,50.0,5.9,815.7,220.4,8.0,2.7
unboundtechnologies,playunbound,"UNBOUND Technologies offers a platform that allows users to identify, target and analyze social media users, communities and influencers.",Advertising,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
divshot,,Divshot is an HTML5 web hosting platform tailored for performance and developer productivity.,"Internet, Software, Twitter, Web Hosting",4.4,7,107.2,0.284779461,0,0,,3.0,1.1,45.5,7.3,30.8,10.0,9.5,0.0,0.0,0.0
locomobi,,"LocoMobi is reinventing parking technology. LocoMobi is the only provider of unified physical, mobile and cloud-based parking technology.","Cloud Data Services, Information Technology, Mobile",8.0,9,36.8,0.13892663,0,0,,6.0,3.0,8.3,5.0,3.0,5.0,1.5,3.0,2.0,0.0
citybot,,Citybot is the developer of Itinerary Engine a mobile tool that enables travelers to create intra-day itineraries.,"Food and Beverage, Mobile, Travel",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
whimseybox,,Whimseybox is an e-commerce platform providing handmade products and crafts.,"Advertising, Art, DIY, E-Commerce, Fashion, Handmade, Internet, Social Media",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tailorednation,,We deliver premium quality tailored suits at off-the-rack prices.,"E-Commerce, Fashion, Men's",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premise,,"Premise is a data and analytics platform powered by a global network of on-the-ground contributors, data science, and machine learning. ","Analytics, Big Data, Business Intelligence, Data Visualization, Enterprise Software, Information Services",3.0,10,1512.5,0.639912421,0,0,,92.5,113.2,5.5,31.3,13.0,34.0,1200.0,7.1,5.0,10.9
modulus,,Modulus is a scalable platform-as-a-service application for Node.js developers.,"Information Services, Information Technology, Software, Web Hosting",1.0,9,225.1,0.296459582,0,0,,3.1,1.0,2.4,65.9,5.0,97.9,18.9,25.9,5.0,0.0
opengov,,"OpenGov is a complete cloud solution for public sector budgeting, performance management, and citizen engagement.","Analytics, Data Visualization, Enterprise Software, GovTech, SaaS",3.0,10,1028.1,0.829418645,0,0,,6.0,2.0,4.4,5.1,37.1,4.5,16.0,935.3,7.1,10.6
bzzhive,,bizHive offers small businesses with advisory services that focus on increasing their profitability.,"Advertising, Small and Medium Businesses",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
likehack,,LikeHack is a social media publishing company that helps businesses create relevant content.,"Analytics, Content, News, Personalization, Social Media",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thinkbiganalytics,,Think Big Analytics provides data science and engineering services for big data applications.,"Analytics, Big Data, Consulting, Software",10.0,10,1565.2,0.216250291,0,0,,99.4,434.7,42.7,3.2,8.5,63.2,365.7,102.0,424.8,21.0
toodalu,,Toodalu builds custom mobile applications with integrated loyalty programs.,"Loyalty Programs, Mobile, Mobile Apps, Social Network",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ministryofsupply,,"Ministry of Supply is inventing the future of apparel through fabric technology, engineering, and style.","E-Commerce, Fashion, Manufacturing, Retail",6.0,7,423.5,0.313659684,0,0,,5.0,87.0,12.0,21.4,97.3,4.4,196.4,0.0,0.0,0.0
chartiq,,"ChartIQ builds powerful, lightweight financial applications for capital market institutions, investment banks and retail brokerages.","FinTech, iOS, Software, Stock Exchanges, Web Development",4.0,9,40.8,0.14167627800000002,0,0,,5.0,6.0,5.0,1.0,2.8,3.0,8.0,8.0,2.0,0.0
zignallabs,,Zignal Labs is a media intelligence software company that helps companies make informed business decisions about their brand.,"Big Data, Business Intelligence, Financial Services, Predictive Analytics, Public Relations, Real Time, Social Media Management",6.0,10,1382.2,0.32491466399999996,0,0,,212.5,89.6,11.2,730.4,15.3,50.0,22.2,11.0,90.0,150.0
appmesh,appme,AppMesh is a mobile-only app built for the needs of individual sales reps and other customer-facing professionals.,"Enterprise Software, Mobile",1.8,10,109.6,0.25257572300000003,0,0,,2.0,5.8,50.0,4.0,13.5,12.0,7.5,9.0,3.0,2.8
nitrousio,,Nitrous offers web applications development.,"Cloud Computing, Developer Tools, Enterprise Software, iOS, PaaS, Software, Web Development",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
labdoor,,"Labdoor is an online marketplace that tests and ranks supplements, providing consumers an easy way to research and buy the best products.","Information Services, Marketplace, Test and Measurement",7.5,9,52.9,0.363652931,0,0,,1.0,5.5,1.0,1.0,1.8,10.0,29.6,2.0,1.0,0.0
curioos,,The most vibrant marketplace for artist-designed products.,"Art, E-Commerce, Fashion, Marketplace, Printing",6.4,10,239.7,0.701837003,0,0,,2.3,1.8,6.7,2.2,3.7,15.1,1.0,3.3,200.0,3.6
apcera,,The Apcera cloud platform helps enterprises innovate at speed with full confidence and trust.,"Cloud Computing, Cloud Infrastructure, Cloud Security, Enterprise Software, Software",5.0,10,5184.1,0.7946619709999999,0,0,,7.0,4600.0,65.9,3.2,54.5,5.0,2.2,434.7,9.1,2.5
ensighten,,Ensighten__ Customer Data Platform (CDP) helps global brands orchestrate smarter customer interactions across touch points.,"Advertising, E-Commerce, Enterprise Software, Marketing, SaaS",22.1,10,293.7,0.19812208899999997,0,0,,44.4,88.1,4.4,26.1,2.6,69.4,40.0,15.0,2.7,1.0
busyevent,,"BusyEvent is a live event customer relationship management company (CRM) based in Missouri, United States.","CRM, Events, Lead Management, Mobile",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
metaresolver,,Metaresolver is a technology and data platform powering programmatic buying for mobile performance marketers.,"Advertising, Mobile",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
socraticlabs,,"Socratic Labs is an educational technology-focused startup accelerator, co-working community, and campus in New York City.","EdTech, Education",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pinstantkarma,,"Rather than the gimmicks, love formulas, and pseudoscience that you find elsewhere, Pinstant Karma aims to put your interests into the",Social Media,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buggl,,Buggl is a trip itinerary planning platform that connects travelers with local experts.,"Blogging Platforms, E-Commerce, File Sharing, Publishing, Travel",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kermdingerstudios,,"The team behind Boondogl, the world's first platform agnostic video game marketplace. All your games. All your devices. One marketplace.","E-Commerce, Video Games",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
purefixcycles,,"Pure Fix Cycles is their celebration of bicycling for all that it offers: transportation, health, and righteous good times.","Cycling, Lifestyle, Retail, Transportation",6.7,9,4754.1,0.314198933,0,0,,5.0,9.5,3.4,1700.0,490.0,600.0,17.5,28.7,1900.0,0.0
smashsolar,,SMASHsolar breaks down barriers to solar for homeowners and contractors. The biggest barriers to solar adoption are cost and complexity.,"Clean Energy, Solar",10.0,9,104.6,0.181161778,0,0,,5.7,4.4,7.0,10.4,11.3,32.3,23.3,3.2,7.0,0.0
whisper,,"Whisper is an AI powered media company. Each month, over 250 million people across the web consume Whisper content.","Media and Entertainment, Mobile",1.0,4,23.1,0.36586645700000003,0,0,,12.1,5.6,3.9,1.5,0.0,0.0,0.0,0.0,0.0,0.0
plangrid,,"Simple, powerful construction software that GCs, subs, and owners love to use.","Android, Building Maintenance, Collaboration, Construction, Green Building, iOS, Mobile",16.0,10,205.4,0.41710098,0,0,,46.0,3.2,10.0,123.5,2.3,5.0,4.4,1.0,8.0,2.0
boomtrain,,"An AI-powered marketing platform that drives relevant interactions with users at every touchpoint, increasing engagement, retention, & LTV","Email Marketing, Mobile, Personalization, Software",4.0,9,1057.7,0.840445225,0,0,,3.0,1.0,10.0,12.0,8.0,37.0,8.0,10.0,968.7,0.0
lagotek,,Lagotek specializes in residential technology systems using software solutions on open hardware platform for home automation.,"Enterprise Software, Hardware, Information Technology",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
duettoresearch,,"Duetto is hospitality's only Revenue Strategy Platform, delivering SaaS applications that help hotels increase conversion and revenue.","Big Data, Business Intelligence, Cloud Computing, Hospitality, News, Price Comparison, SaaS, Travel",3.5,10,3334.3,0.865441166,0,0,,85.0,18.9,9.5,37.5,24.9,3100.0,8.5,1.8,6.0,42.2
cropup,,"CropUp enables merchants to sell directly to their customers via social networks, blogs, and websites.","Apps, E-Commerce, Payments, Social Media",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smartasset,,SmartAsset is a financial technology company that empowers people with automated personalized financial advice.,"Analytics, Finance, FinTech, Personal Finance",20.0,10,559.2,0.7349258390000001,0,0,,9.0,7.0,1.0,1.0,6.0,43.0,477.2,3.8,6.2,5.0
trendabl,,"Trendabl is a fashion-focused photo-sharing iPhone app that allows users to take fashion-related photos, add filters, and tag them.","Apps, E-Commerce, Fashion, File Sharing, iOS, Lifestyle, Photography",1.0,9,554.1,0.8164504920000001,0,0,,3.0,1.5,17.8,3.7,15.0,2.1,10.0,1.0,500.0,0.0
marketron,,Marketron is a software company that provides business software solutions and services.,"Business Intelligence, Digital Media, Enterprise Software",10.3,10,777.0,0.298000659,0,0,,215.0,47.5,128.6,9.2,338.2,14.5,2.1,4.2,13.3,4.4
triplay,,TriPlay is the next generation personal cloud company,"Delivery, Enterprise Software, Messaging",4.4,10,182.4,0.239642847,0,0,,5.0,6.0,80.0,8.0,15.0,22.5,16.5,20.0,5.0,4.4
zumigo,,"Zumigo is a pioneer of mobile services providing deeper insights into consumer behavior to help secure transactions, devices and identities.","Identity Management, Information Services, Location Based Services",15.6,10,788.3,0.791187298,0,0,,3.8,2.0,4.2,16.0,1.9,33.1,12.1,6.2,700.0,9.0
artifyit,,Artify It is an e-commerce website offering limited edition fine art prints by independent artists.,"Art, Collaborative Consumption",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sumall,,"SumAll automates operations for independent businesses using the power of data and AI. 
","Analytics, Business Intelligence, E-Commerce",2.7,9,69.9,0.202011457,0,0,,11.3,1.0,5.8,3.0,5.1,1.2,6.5,25.0,11.0,0.0
gryphn,,"ArmorText provides secure text messaging for mobile enterprises to boost collaboration, ensure security, and help meet compliance standards.","Information Services, Information Technology, Mobile",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
founderdating,,FounderDating is a network of entrepreneurs focusing on connecting with professionals and skilled individuals.,"Internet, Social Entrepreneurship, Social Media, Software",1.5,9,57.3,0.20753878,0,0,,1.8,20.0,4.7,13.3,1.7,4.0,6.1,1.0,4.7,0.0
coffeemeetsbagel,,Coffee Meets Bagel is an online dating site that connects individuals with a 'friend-of-a-friend' match every day.,"Apps, Dating, Mobile",3.0,9,376.3,0.472213644,0,0,,30.0,250.0,5.0,50.0,30.0,3.2,5.1,2.0,1.0,0.0
conceptio,,"Concept.io develops the application Swell Radio, which provides personalized audio, news and information based on users' interests.","Content Discovery, Machine Learning, Mobile, Personalization",1.0,10,273.1,0.24328629300000001,0,0,,32.9,21.5,34.6,4.6,116.8,4.3,13.5,1.0,5.0,38.9
fabkids,,JustFab is_a fashion retail and styling platform that provides a personalized e-commerce service.,"E-Commerce, Fashion, Retail",3.0,7,40.2,0.159513378,0,0,,3.7,4.4,4.9,10.0,4.6,6.0,6.6,0.0,0.0,0.0
kochindustries,kochind,"Koch Industries, Inc. is an American multinational corporation based in Wichita, Kansas with subsidiaries in numerous industries.","Electronics, Energy, Farming, Oil and Gas",115000.0,10,1474300.0,0.16947933699999998,0,0,,114700.0,279300.0,166300.0,38700.0,6600.0,295500.0,371600.0,135900.0,64300.0,1400.0
neulantis,,AngelList for indie product teams,Recruiting,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swipesense,,"We make healthcare safe, efficient and predictable through location-aware applications.","Health Care, Hospital, Real Time",5.0,10,229.9,0.24628386800000002,0,0,,43.9,100.0,9.5,10.0,3.2,17.5,8.3,8.0,12.0,17.5
boomset,,Boomset provides event software to improve on-site efficiency and bring excitement to events.,"Apps, Event Management, Events, Mobile, RFID, Software",1.0,6,295.2,0.602676014,0,0,,4.8,23.1,12.8,17.0,226.7,10.8,0.0,0.0,0.0,0.0
tray,,Tray.io provides a cloud-based software integration platform for automators.,"Cloud Computing, Data Integration, Marketing Automation, Sales Automation, Software",1.0,9,169.4,0.38450521299999996,0,0,,15.0,24.0,6.0,11.0,2.3,2.0,1.0,100.0,8.1,0.0
sharepractice,,Share Practice is a free social medical reference that provides practitioners with the best way to treat every illness.,"Biotechnology, Health Care, Medical, Mobile",1.9,10,67.7,0.15650548,0,0,,3.0,3.9,4.9,10.4,12.0,13.3,1.0,2.0,15.2,2.0
mattermark,,Mattermark is a data platform for venture capital companies to quantify signals of growing and potentially lucrative start-ups.,"Big Data, Enterprise Software, Venture Capital",1.6,10,2048.9,0.7758579590000001,0,0,,6.0,46.0,3.2,87.3,9.0,1800.0,4.0,4.0,84.4,5.0
slidepay,,SlidePay is an API that makes it easy for any application to accept credit cards that are processed in person.,"Credit Cards, E-Commerce, Mobile, Payments",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
launchsalesandmarketing,,For B2B software/technology companies we: 1.,"Advertising, B2B, Marketing",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superevilmegacorp,,"Super Evil Megacorp is developing core games for tablet, mobile, and emerging platforms.","Gaming, Mobile, PC Games",9.4,10,93.2,0.199662915,0,0,,5.0,3.5,4.5,10.0,10.8,9.5,36.0,4.2,7.0,2.7
socialcrunch,,SocialCrunch is a data collection platform providing social and human behavior-related statistics to users.,"Finance, FinTech, Internet",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bettrlife,,BettrLife provides mobile tools for nutrition-focused health coaching and personalized engagement.,"Fitness, Health Care, Information Technology",1.0,9,2559.0,0.49466939600000004,0,0,,8.0,8.0,5.9,10.2,12.2,994.3,16.4,4.0,1500.0,0.0
submishmash,,"Submittable is a cloud-based submission management platform serving magazine, journal, and_book publishers.","Cloud Computing, Enterprise Software, Internet, Publishing, Video",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tackk,,"Tackk is a place to connect with friends, be creative and have fun conversations.","Developer Tools, EdTech, Mobile",24.6,1,1.0,0.924926758,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
